P_NAME,Probability,ESI
Kepler-1545 b,22.366767604729713,61.89099099999999
Kepler-310 c,22.337681862080316,33.985135
HD 191806 b,22.335298039360755,28.820855
WASP-89 b,22.328685629088973,7.986484000000001
K2-281 b,22.314114923326006,13.077256
Kepler-1810 b,22.31190038676603,40.089805
HD 189733 b,22.302083141023363,7.3316325
Kepler-55 b,22.30013318808928,39.717959
HD 21411 b,22.29236110705311,27.132083
K2-247 c,22.2915866435546,28.228342
WASP-84 b,22.287774714166673,9.4991063
Kepler-82 f,22.283712120189193,33.329833
Kepler-472 b,22.279930433812268,21.044406
61 Vir d,22.279441539834675,37.098364000000004
HAT-P-3 b,22.27792730388095,8.629485200000001
HD 127506 b,22.263135418954917,40.686639
Kepler-247 d,22.23924883444518,23.61517
Kepler-152 c,22.235725052503962,56.42008200000001
Kepler-580 b,22.22483998588047,27.310205
Kepler-970 b,22.224000899176986,34.9512
K2-45 b,22.206551201184354,12.319641
K2-36 c,22.206056452107305,21.573349
Kepler-293 c,22.20134781601479,32.446382
KOI-7913 b,22.197532464950907,38.043344000000005
Qatar-6 b,22.193451396769678,8.0506376
Kepler-439 b,22.167659959014316,65.872447
HD 178911 B b,22.1663101509745,18.516926
Kepler-405 c,22.165124731312503,23.962127
Kepler-1022 b,22.1513309389366,29.529059000000004
K2-283 b,22.140625456667784,19.390611999999997
WASP-156 b,22.132799309230535,14.237200999999999
Kepler-955 b,22.132156886880942,24.085714
HD 38801 b,22.12582870812075,36.858449
K2-254 c,22.111400044304116,31.569836000000002
TOI-1246 e,22.110787206350466,28.264976000000004
HD 13808 b,22.10491594517265,23.235505
Kepler-1834 c,22.096348161724485,29.062413999999997
TOI-2076 c,22.084862451645446,22.883347
Kepler-248 c,22.05870636840748,21.895602
Kepler-222 d,22.05565326103047,26.422929
HD 154391 b,22.049265903898977,38.474638
K2-326 b,22.04796749253011,24.584691
Kepler-1513 b,22.047196622328904,35.489142
Kepler-1548 b,22.03559526391085,58.088793
Kepler-253 d,22.035155430636966,25.207396999999997
HD 215497 c,22.02489011372059,26.368409
K2-276 b,22.017749496841944,23.145814
Kepler-75 b,22.011599522485692,8.4615337
HD 197037 b,22.0044219863123,32.152609999999996
Kepler-94 c,22.003201159749622,16.940958000000002
Kepler-1642 b,22.00262135438481,23.359488
Kepler-1552 b,21.97341196832678,64.650474
TOI-1130 b,21.96976185163119,20.625668
HD 110067 f,21.968142274931367,34.937169000000004
TOI-2202 b,21.956457371532835,10.173554
Kepler-786 b,21.9561717075367,48.228384000000005
Kepler-1874 b,21.95466315170979,50.777843
HIP 8541 b,21.95131869365762,35.482781
TOI-2443 b,21.94190287609689,30.637945
Kepler-351 b,21.94000426135103,33.039802
K2-27 b,21.938289876157057,17.192851
HD 42618 b,21.935989510699645,43.891561
HIP 14810 d,21.93344118047328,26.12929
Kepler-1674 b,21.932145411837023,35.587128
Kepler-925 b,21.928221970033377,41.220784
TOI-1259 A b,21.915454613728937,8.3702604
Kepler-616 c,21.900229877685884,39.727465
GJ 9827 d,21.896562366150718,29.620616
WASP-2 b,21.88955056888022,7.528254800000001
Kepler-1337 b,21.88841921331697,36.679631
TIC 279401253 b,21.874954043328117,17.060562
K2-16 c,21.865887313801554,33.127255
Kepler-257 d,21.858709958378213,21.783469999999998
K2-266 d,21.855156047929746,29.53673
HAT-P-52 b,21.84346632582,8.0621694
K2-174 b,21.843078221663944,33.554473
Kepler-1236 b,21.840603639182632,34.276709
K2-198 b,21.839408537996466,21.195295
HD 111232 b,21.819242866688157,20.41272
TOI-2338 b,21.78160535778262,9.8284324
Kepler-1858 b,21.77976905384633,55.762321
Kepler-248 b,21.76962225131291,22.28586
Kepler-148 d,21.756640022701585,24.338113
TOI-5803 b,21.756090339393424,21.024328
Kepler-1128 b,21.755545880233154,33.425349999999995
K2-141 c,21.741482538396568,14.464438
HD 207496 b,21.730627477280844,25.857205999999998
HD 102365 b,21.727038269987755,37.941765
CI Tau b,21.713324973076485,8.0439191
HATS-72 b,21.710297993246204,12.504644
HD 85390 b,21.710132687931864,34.436228
HD 214823 b,21.698305702338526,34.733309
HD 156846 b,21.69378732619054,19.070683
WASP-162 b,21.69172007379856,8.4752996
HD 106252 b,21.68737520060717,24.807398
HD 171238 b,21.686470705987713,18.553086999999998
CoRoT-20 b,21.68438259693563,9.5756334
70 Vir b,21.68209763887302,14.338115000000002
HD 168443 b,21.682081833215594,10.156038
14 Her b,21.68203538540145,16.301977
Kepler-129 d,21.682035090096647,22.192905
HD 74156 c,21.68201967576992,23.568363
BD+63 1405 b,21.682013686284595,23.063409
TOI-172 b,21.682011867708365,8.3616787
HD 30177 b,21.682011792035027,16.040188
HD 66428 b,21.682011756196864,18.316865
HD 203387 c,21.682011754567178,30.630928
gam Cep b,21.682011751732503,30.991041000000003
TOI-969 c,21.682011748710607,11.271063
CFBDSIR J145829+101343 b,21.68201174609909,7.162277899999999
HD 125612 d,21.68201174609126,14.091885000000001
HD 115954 b,21.68201174607107,19.383483000000002
WASP-8 c,21.68201174607107,10.344183999999998
HIP 63242 b,21.68201174607107,7.8875611999999995
BD-13 2130 b,21.68201174607107,9.6496005
HD 110014 b,21.68201174607107,9.2737573
4 UMa b,21.68201174607107,7.6958766999999995
HD 208527 b,21.68201174607107,7.7548216000000005
HD 25015 b,21.68201174607107,8.3041293
bet Cnc b,21.68201174607107,7.449832300000001
HD 125271 b,21.68201174607107,7.393854599999999
gam1 Leo b,21.68201174607107,7.574939799999999
HIP 105854 b,21.68201174607107,8.540935099999999
HD 181234 b,21.68201174607107,9.3050599
HD 16905 b,21.68201174607107,7.7334632
TYC 1422-614-1 c,21.68201174607107,15.133872
TYC 4282-00605-1 b,21.68201174607107,7.3881397
HD 183263 c,21.68201174607107,12.784502999999999
GJ 9714 b,21.68201174607107,7.2052618
HD 156279 c,21.68201174607107,9.668781
HD 95127 b,21.68201174607107,8.0717401
HD 18143 c,21.68201174607107,7.2821251
VHS J125601.92-125723.9 b,21.68201174607107,6.565492600000001
Pr0211 c,21.68201174607107,9.3214985
ROXs 42 B b,21.68201174607107,7.1124508
GU Psc b,21.68201174607107,6.356022599999999
HD 115404 A c,21.68201174607107,7.368264300000001
HD 102329 b,21.68201174607107,21.121508
HD 11506 d,21.68201174607107,8.5943381
HD 1690 b,21.68201174607107,11.461472
HD 43197 c,21.68201174607107,8.4164169
HD 17092 b,21.68201174607107,10.173856
HD 12235 c,21.68201174607107,7.9354444
18 Del b,21.68201174607107,19.709795
2MASS J04414489+2301513 b,21.68201174607107,7.063337799999999
HD 19615 b,21.68201174607107,7.4493145
HD 88072 b,21.68201174607107,7.6627449
HD 47536 b,21.68201174607107,9.216344999999999
HD 11505 b,21.68201174607107,7.435281600000001
HD 62549 b,21.68201174607107,8.3510343
HIP 35965 b,21.68201174607107,7.164585800000001
HD 194490 b,21.68201174607107,8.4047628
HIP 55507 b,21.68201174607107,7.699844000000001
HD 219077 b,21.68201174607107,17.897271
HD 13189 b,21.68201174607107,7.5350950999999995
HD 11112 b,21.68201174607107,8.5263156
HD 98649 b,21.68201174607107,11.619356999999999
HD 86065 b,21.68201174607107,7.251721
HD 106515 A b,21.68201174607107,11.296474
eps Tau b,21.68201174607107,11.554057
HD 5891 b,21.68201174607107,8.162412199999999
iot Dra b,21.68201174607107,10.116896
HD 203030 b,21.68201174607107,6.2451782
BD+60 1417 b,21.68201174607107,6.1591603
K2-405 b,21.67985669479127,16.749911
HD 20868 b,21.669682432587344,34.418372000000005
Kepler-247 c,21.656001568458613,19.480965
Kepler-15 b,21.642680823873473,8.540029
HD 20781 d,21.641412676200222,26.431601
K2-395 c,21.641208172861084,21.490392
Kepler-726 b,21.639178173923355,24.853206
Kepler-1721 b,21.62779017817493,21.338563999999998
Kepler-151 b,21.625529765736484,24.244914
TOI-1288 b,21.600779460618618,14.824615
HD 192263 b,21.598519090804395,12.797654999999999
Kepler-679 b,21.586675360796,23.556922
HD 149026 b,21.580803568105175,10.182417000000001
WASP-60 b,21.574956123223114,8.8907336
TOI-1194 b,21.571382734011117,9.9928416
Kepler-1720 b,21.562671368833644,22.9856
K2-336 b,21.56219706092543,34.992987
V1298 Tau b,21.55830648371512,11.439136
Kepler-1168 b,21.55803386368633,47.139058
Kepler-785 b,21.545484330204857,7.181177
Kepler-56 c,21.535217299827174,9.158674
HIP 97166 c,21.53455087436952,24.338501
Kepler-636 b,21.526329636066762,20.117549
OGLE-TR-113 b,21.516144763766107,7.4274381
Kepler-489 b,21.511396248846346,15.783485
HD 164922 c,21.505952878051666,35.021304
HD 42012 b,21.504247882685554,22.731862
Kepler-1414 b,21.488665764317847,29.653356
Kepler-1026 b,21.487338796485272,42.442398999999995
Kepler-953 b,21.478355876006606,35.961997000000004
Kepler-101 b,21.474155428929794,13.598806999999999
K2-289 b,21.466150233241407,13.200108
Kepler-802 b,21.456978243247363,28.571489
HIP 65407 c,21.45370068358696,19.653111000000003
TOI-178 e,21.42094171358285,30.281171
TOI-470 b,21.416555917396728,20.313192
K2-201 c,21.41528512237893,25.225875
WASP-23 b,21.41236550935885,8.4581542
Qatar-1 b,21.40292764022836,7.1178641
HAT-P-12 b,21.399017809931983,8.8733732
Kepler-1204 b,21.383126848570868,38.527698
Kepler-1521 b,21.37895106609497,43.876294
Kepler-19 d,21.377489311866718,28.659838999999998
NGTS-14 A b,21.371125807744416,15.456246000000002
Kepler-549 d,21.367138596500034,22.647234
HD 3651 b,21.35728269376721,20.090943
Kepler-1996 b,21.356151174796107,40.572154
K2-348 b,21.343428560115225,20.758319
K2-138 e,21.341990236182156,20.934782
TOI-125 d,21.340182887909606,25.56295
HD 155358 c,21.33769985956309,34.748877
K2-273 b,21.33572892909386,22.236932
Kepler-1716 b,21.334836298977496,40.436966000000005
WASP-98 b,21.332909690347616,7.2970782
Kepler-227 c,21.33005830949439,33.106449
Kepler-550 b,21.32920663276665,17.977166
Kepler-1771 b,21.32521104202253,34.870009
HD 21693 c,21.324010907998158,27.884592
Kepler-623 b,21.318948170233412,22.786738
Kepler-1530 d,21.314682284845894,21.761606
HD 110067 e,21.301565435996046,34.899356999999995
HD 115404 A b,21.287759185683658,15.725957
Kepler-148 c,21.287572533969833,19.513816000000002
K2-401 b,21.28486842869104,27.726806999999997
HD 30562 b,21.275409412836428,38.426054
HD 27894 b,21.267726500172788,10.79396
K2-272 b,21.255731799726025,22.932237
LTT 9779 b,21.254248876965665,15.697961
Kepler-293 b,21.252465482889857,24.953821
K2-118 b,21.251910001488792,44.846138
Kepler-436 c,21.250534854115447,32.606939000000004
TOI-181 b,21.24984020735024,12.747148
Kepler-479 b,21.248353048702135,28.150930000000002
Kepler-44 b,21.24164798689909,7.351444999999999
HD 141399 c,21.22860030666826,28.004984
Kepler-1090 b,21.228407371736296,66.507003
Kepler-967 b,21.22757059649026,30.55866
Kepler-1001 b,21.224674962644773,23.318736
Kepler-328 c,21.21809928093097,19.186807
Kepler-591 b,21.188595910721702,35.187965
Kepler-576 b,21.185252966294627,26.027175000000003
Kepler-222 b,21.18079356694738,20.951576
HD 219134 d,21.17965146696201,50.969196000000004
Kepler-10 d,21.17563173330726,41.488315
Kepler-1085 b,21.158235886188145,40.309487
TOI-1386 b,21.156939564298323,16.200823
TOI-139 b,21.155428601982045,28.748889
Kepler-290 c,21.153202909141193,39.535319
HD 18143 b,21.149138672939014,21.812733
HD 103197 b,21.149062620809474,26.323544
Kepler-482 b,21.14684236675581,46.706163000000004
K2-172 c,21.13695715947918,26.409663
Kepler-199 c,21.134771796820704,33.457004
K2-346 b,21.130663743500286,36.971047
HD 69830 c,21.1237690197111,25.824979999999996
Kepler-692 b,21.12350913435937,25.109002000000004
Kepler-222 c,21.1216431952911,17.935184
EPIC 212737443 b,21.116677589814973,29.137883
K2-396 c,21.11360174432157,26.138571
Kepler-287 c,21.1123100504473,29.283955
WASP-29 b,21.100947648804187,10.55127
NGTS-10 b,21.08943394751602,6.763364600000001
CoRoTID 223977153 b,21.085759950210132,13.295998
Kepler-103 c,21.085568245392906,29.675667999999998
Kepler-858 b,21.08200566873335,29.982817
Kepler-305 b,21.078011105980135,19.827724
TOI-1064 c,21.062270804273453,26.984246
Kepler-913 c,21.060446262458957,19.086959
Kepler-37 c,21.058805126177013,34.032187
HD 23079 b,21.055890680586884,35.548058
BD+49 828 b,21.055226369403865,35.861276
Kepler-180 c,21.05455425539292,29.167426000000003
HD 217107 b,21.04541627222621,7.1360977000000005
HD 216770 b,21.043093500556605,25.283001
HD 185283 b,21.04000936260647,7.9660512
HD 148427 b,21.039985914697912,21.471585
HD 101930 b,21.034704726546114,23.758301
Kepler-266 c,21.02637421380301,37.233947
K2-99 b,21.025767987010497,7.8162762
Kepler-760 b,21.021830838624872,22.120825999999997
HD 27894 c,21.012330114124033,19.939132
Kepler-530 b,21.01133076996197,28.656624000000004
TOI-2158 b,21.004735772117687,8.4655407
K2-178 b,21.003907705647293,20.471662
8 UMi b,21.003494080752496,7.078082300000001
Kepler-346 c,21.00346569391465,25.493167
CoRoT-16 b,21.00127288203774,7.856107199999999
GJ 3222 b,20.99407202268937,20.129517999999997
TOI-1062 c,20.993097612820467,22.031359000000002
TrES-1 b,20.975064552402355,7.3589565
Kepler-1595 b,20.96765048438347,29.753162
Kepler-1627 b,20.965056655076,19.492522
WASP-47 b,20.961417095277202,7.3110827
Kepler-150 e,20.957310417393092,26.595668
Kepler-1669 b,20.95525642619241,26.171093
Kepler-941 b,20.953426484494344,23.997262
Kepler-209 c,20.947895118677863,28.856326999999997
Kepler-877 b,20.943970502606433,29.635043
Kepler-884 b,20.938104056249543,30.024214
HD 164922 e,20.927840363565828,28.356067000000003
HD 149143 b,20.927697542457036,6.7319209
K2-136 b,20.92194016994339,33.3555
Kepler-1090 c,20.918014181151467,28.112869
HD 90156 b,20.905860568752736,25.262776999999996
XO-5 b,20.9021476256579,7.2993455
Kepler-892 b,20.897045274297874,28.413662000000002
gam Psc b,20.888462545638234,9.600939799999999
HD 79498 b,20.888436224612967,19.477728
Kepler-19 c,20.887589808214074,23.900404
Kepler-139 e,20.885649904458415,15.673558000000002
Kepler-1727 b,20.88534658294736,21.674152
K2-59 b,20.884974795618433,33.456437
NGTS-25 b,20.880851144107996,7.9901586
Kepler-940 b,20.878822818924053,31.361855
Kepler-782 b,20.878805088958444,42.234787000000004
Kepler-656 b,20.876663023723466,20.611762
Kepler-1321 d,20.871883267665996,24.803949
K2-60 b,20.871476906824306,10.91981
Kepler-1329 b,20.859741749934333,28.839783
HD 130322 b,20.858637444104893,8.0945898
Kepler-1451 b,20.852422904967163,26.365515000000002
Kepler-1309 b,20.850771931869247,36.739767
Kepler-1172 b,20.85035573781195,25.052886
HATS-44 b,20.847598014927545,7.7377088
HD 51608 b,20.847074812143642,21.062507999999998
Kepler-549 c,20.83937857318825,53.964991
Kepler-20 g,20.835274105570424,22.720626
KOI-984 b,20.831537057950566,17.33693
HD 64114 b,20.828088657928713,25.297848000000002
Kepler-315 b,20.8268994712578,34.374562
HIP 91258 b,20.822056823053813,7.1914913
HD 110067 b,20.800869161648443,26.366633
Kepler-159 b,20.794035576297667,28.408624
CoRoT-7 d,20.793671430351747,18.235568999999998
KOI-984 c,20.79261103211922,10.613321000000001
HD 108236 e,20.788087674999556,23.835556999999998
HD 69830 b,20.786502331601763,21.548968
OGLE-TR-111 b,20.782284360184395,8.1412312
KOI-351 h,20.777522917517175,37.311707999999996
GJ 229 b,20.76355185395456,20.674238
HAT-P-27 b,20.76322069961647,8.0144734
Kepler-1832 b,20.762179156356904,29.340159
Kepler-569 b,20.76199470652008,26.260130999999998
HAT-P-17 b,20.761079317255383,9.0015584
Kepler-869 b,20.760056048904545,26.118065
TOI-451 c,20.74728642024134,21.854598
Kepler-37 d,20.73996747762831,36.577954
WASP-41 b,20.734547232175675,7.4702869000000005
KPS-1 b,20.733291279083776,7.8029026
Kepler-1321 c,20.72704036987705,24.203868
WASP-47 d,20.726087440888023,19.705538999999998
Kepler-1261 b,20.725859155845082,44.690761
Kepler-241 c,20.72391544835869,38.677135
K2-48 b,20.72301240829141,34.185434
WTS-2 b,20.718454421930304,6.0133659
HATS-2 b,20.713479395754266,6.930694699999999
HD 20003 c,20.70844116585094,23.941931
Kepler-1546 b,20.706369492144283,23.508646
Kepler-1744 b,20.705607193067934,24.511612999999997
HD 103720 b,20.701873687865476,7.1380716
Kepler-809 b,20.69768571956761,30.523139
Kepler-95 b,20.697562564465105,20.059487
Kepler-271 b,20.694758672997068,30.842235000000002
Kepler-536 b,20.69190869700772,20.71038
HD 159243 c,20.678511676503916,34.496506
Kepler-1160 b,20.675802891724448,26.419439999999998
HD 114386 b,20.674235811738082,15.783401
Kepler-724 b,20.671815963153264,20.235107
Kepler-199 b,20.670587048506615,24.298012999999997
HD 20781 b,20.666697504390598,29.766614000000004
WASP-4 b,20.660177085294666,6.194990000000001
TOI-1246 b,20.653891287134293,21.528256000000003
HD 167042 b,20.649217415154983,18.259915
TOI-1444 c,20.642332735273484,21.836341
Kepler-1494 b,20.642187503367083,34.954847
Kepler-227 b,20.641830111125255,21.844613
HD 77338 b,20.641312916881084,17.976292
EPIC 249893012 c,20.640722110119235,19.451622
Kepler-1793 b,20.639260288259713,19.449142
Kepler-860 b,20.639137108208587,20.628339
Kepler-763 b,20.637820780214444,29.070458
HD 116029 b,20.63592995169891,25.203782000000004
TOI-451 d,20.631850064642716,19.987672
WASP-95 b,20.631369904785302,6.6005251000000005
TOI-125 c,20.62997801623868,23.538553
Kepler-51 d,20.62717602912743,33.543158
HD 191939 e,20.623365410385812,26.257852
Kepler-965 b,20.60790282097119,38.134605
K2-11 b,20.606000226837097,21.083983
Kepler-882 b,20.598106293091195,29.443949000000003
K2-388 b,20.598045586384398,19.374105
Kepler-1808 b,20.59593296046223,23.889102
WASP-104 b,20.59513957187236,7.1319152
Kepler-1820 b,20.59493791931003,25.342232999999997
Kepler-964 b,20.591370466824635,27.83817
HD 20003 b,20.5848181081634,20.852395
HD 73583 b,20.58313539615275,24.316119
Kepler-1779 b,20.575334296653367,23.029047
Kepler-428 b,20.57103721744221,7.7946742
K2-160 b,20.56367460347177,20.629104
Kepler-226 d,20.563196281364036,30.338202
K2-29 b,20.561606315380306,7.0862544
HD 40979 b,20.56015204309842,30.84511
XO-1 b,20.557433840460867,7.2851553
Kepler-218 c,20.55269995458912,27.445553
Kepler-418 b,20.55175599139632,16.648473
Kepler-648 b,20.551087727625198,22.582870999999997
Kepler-559 b,20.551061897749683,21.325096
K2-30 b,20.550376518577792,8.022810900000001
HD 155358 b,20.54590015073801,22.572555
Kepler-30 b,20.540605602562525,24.177104
Kepler-1267 b,20.537876817534542,22.287877
K2-246 b,20.532402980376816,19.774427
TCP J05074264+2447555 b,20.52583992549784,45.9121
K2-140 b,20.522362859250055,7.164135300000001
Kepler-150 c,20.521732159796063,19.422048
TOI-157 b,20.519998326534626,6.3626305
HATS-63 b,20.519185706852486,6.7956845
Kepler-87 b,20.51832536155417,16.690006
HD 216536 b,20.518109072785773,7.0912468
K2-370 b,20.51788371902106,20.324476999999998
TOI-858 B b,20.51733758671732,6.5172644
Kepler-1709 b,20.51711098405883,29.422699
BD+15 2375 b,20.516778927194256,7.4553831
rho CrB d,20.51672581961527,43.177258
HD 177565 b,20.51536353072875,25.157259
HD 88133 b,20.51348102838516,6.5902976
K2-186 b,20.513089440027237,26.147757
TOI-1710 b,20.51293181297275,17.496913
TOI-169 b,20.512312435067905,7.3547287
HAT-P-5 b,20.51217181332915,6.7292333
NGTS-15 b,20.51134541557793,7.4527643
K2-329 b,20.51112712409025,12.081161999999999
Kepler-146 c,20.509413680627055,31.036965
HD 185269 b,20.509257687983304,6.6369515
HAT-P-62 b,20.508718805701292,7.4814943
TOI-2134 b,20.505871874428063,26.148817
TOI-3688 A b,20.505167442819527,6.9468532
HATS-14 b,20.505146834088517,7.8001987999999995
K2-195 b,20.50506877090259,22.290898000000002
HD 75784 b,20.503698798542157,21.922245
HD 108874 c,20.50269989747241,19.227076
Kepler-553 b,20.50128859657477,16.370745
Kepler-956 b,20.50078698589792,21.340170999999998
CoRoT-24 b,20.499597866158155,19.96284
HATS-59 b,20.49936038507204,7.4513172
Kepler-1664 b,20.49823590000804,22.248324
GJ 832 b,20.496805053433324,6.715133700000001
GJ 849 c,20.496805053433324,6.6247883
Kepler-1085 c,20.495590479788955,28.502058
Kepler-1750 b,20.49537176002233,41.089956
61 Vir c,20.495179080273683,22.754245
55 Cnc b,20.494861483314526,8.5730217
Kepler-619 b,20.494852916077342,20.836869999999998
WASP-24 b,20.494491698392007,5.9423299
rho CrB b,20.49313355476249,9.4026291
Kepler-1675 b,20.49303498286951,28.589242999999996
Kepler-149 b,20.490750347815087,22.014215
Kepler-893 b,20.489221001674814,21.359752
WASP-11 b,20.48912412286752,7.3441199
HD 96167 b,20.48698011073649,29.816114
TOI-1601 b,20.48632719231275,6.5685099
TOI-5678 b,20.485491975068015,24.018819
Kepler-1740 b,20.48468891793307,20.625665
Kepler-338 d,20.48466852164304,23.065572
Kepler-1925 b,20.484057515711047,24.467046
TOI-2524 b,20.483735976585024,8.2661304
Kepler-162 c,20.48120746902021,22.458136
HD 99283 b,20.47905381604358,8.3585522
Kepler-498 b,20.478461205112044,21.504483
Kepler-463 b,20.47760553010069,21.382994999999998
HD 134606 c,20.477029960681612,28.361057000000002
BD+15 2940 b,20.4756879049441,6.847007
Kepler-1844 b,20.47501901081344,20.972694999999998
HD 168009 b,20.474807487559204,21.991927999999998
HAT-P-42 b,20.474598925962674,6.443840600000001
Kepler-347 d,20.4738842990303,28.468021999999998
Kepler-232 b,20.473846993276187,20.955533000000003
Kepler-216 c,20.473314684682926,21.489528999999997
Kepler-495 c,20.47319352897242,29.855494999999998
Kepler-1786 b,20.472972003379645,30.753239999999998
Kepler-1747 b,20.47243114254028,17.628402
Kepler-476 b,20.47226059184274,21.898562
K2-204 b,20.47130707478802,21.128785
Kepler-1094 b,20.469924132354343,30.112741999999997
Kepler-35 b,20.469363813330844,36.512077
Kepler-474 b,20.468937099118502,20.88502
HD 102956 b,20.468212989441213,6.572295899999999
K2-357 b,20.467761143049554,21.29779
Kepler-238 d,20.465263006836206,21.284978
Kepler-335 c,20.465262265879772,24.725212
Kepler-1016 c,20.464671358482274,33.441386
omi CrB b,20.464207966513296,7.330060200000001
Kepler-175 c,20.463315506419235,24.082148
Kepler-1734 b,20.46317043319142,21.054745
HD 14787 b,20.4629825951672,23.949559
WASP-119 b,20.462826186471563,5.9171746999999995
Kepler-1929 b,20.462721305518034,23.450948999999998
HD 159243 b,20.46184654144213,7.5373996
Kepler-29 b,20.459312092657495,24.970624
TOI-2184 b,20.459208661989962,7.7866884999999995
Kepler-188 c,20.458851996958234,20.715571
Kepler-305 c,20.458196949991343,21.643567
WASP-185 b,20.45696582782775,6.7512295
gam Lib b,20.456696625968924,8.8135675
GJ 179 b,20.456058506506245,6.8123643
HD 96700 d,20.455403294315236,32.011205
K2-340 b,20.45512233159609,23.625719
Kepler-1791 b,20.451974443175352,20.956704000000002
Kepler-896 c,20.45186662545357,21.678579
Kepler-28 c,20.448264999098164,23.785955
Kepler-630 b,20.448215409676706,37.215689000000005
Kepler-254 b,20.447538803539477,18.584733
HD 31527 b,20.44732888637162,21.708732
K2-341 b,20.445876006949845,24.257804999999998
Kepler-1057 b,20.443918554195054,21.20219
WASP-68 b,20.441906723850003,6.2450515
Kepler-48 f,20.441827096083532,7.9613342000000005
HD 199509 b,20.44165725047646,28.644586999999998
Kepler-1915 b,20.438597668811813,21.503485
HD 96992 b,20.437301554826973,11.310217
Kepler-1294 b,20.43653071178453,29.661996000000002
HD 134060 b,20.436099820011716,20.47899
HD 160691 d,20.436073967382807,20.855253
HD 1605 b,20.433942855490297,29.747757000000004
Kepler-1790 b,20.433160209222773,22.361555
HD 113538 c,20.427842898587357,8.1258951
Kepler-739 b,20.425155346535433,21.048412
pi Men d,20.424232674559363,34.167998
GJ 687 c,20.42319041420722,19.159356
Kepler-368 b,20.421633891251645,21.126107
Kepler-391 b,20.41902230095917,20.376217
Kepler-971 b,20.418752457867505,26.606162
HD 12235 b,20.417527056177615,20.154705
K2-164 b,20.414384166435674,20.608469
Kepler-207 d,20.413941687826743,19.941826000000002
Kepler-867 b,20.41374854928034,35.807798000000005
Kepler-1080 b,20.413557051746842,22.281343
Kepler-430 b,20.41300159211756,22.969887
Kepler-609 b,20.410571455602994,20.126442
Kepler-1676 b,20.40964177816458,23.298734
K2-111 c,20.407278366342208,20.95041
Kepler-1990 b,20.407182747091635,19.996268
Kepler-464 b,20.405457661910198,20.048465
Kepler-1068 b,20.40457177820461,20.859993
Kepler-1065 b,20.402873003423114,18.686913999999998
Kepler-1468 d,20.4023809265657,20.466086
Kepler-268 c,20.400026820333984,27.885233999999997
HATS-33 b,20.39966969434405,6.6718279
K2-193 b,20.398854585187497,19.67111
Kepler-1270 b,20.397337674410224,19.843598
WASP-64 b,20.39607159929006,6.4074378
Kepler-985 b,20.39583557782229,52.606254
WASP-114 b,20.39518991165894,6.0787856
TOI-4582 b,20.39329873440173,9.2839067
HD 5608 b,20.390836419287282,24.16305
Kepler-728 b,20.389448180948445,19.953667
Kepler-143 c,20.389401110746668,21.587692
Kepler-1670 b,20.387592536685382,20.797548
HD 152843 b,20.3867925650729,19.900532000000002
Kepler-565 b,20.383366224059237,18.994111
Kepler-684 b,20.38134754898848,19.908981
HD 63454 b,20.380869104794208,7.8764662
Kepler-766 b,20.380830263075364,19.680542000000003
Kepler-335 b,20.380829966021988,19.673654
HAT-P-35 b,20.380336188134155,6.1765066
Kepler-1927 b,20.37895540723472,22.449883
WASP-42 b,20.378842708440356,7.8418033
75 Cet c,20.374087714840286,27.824696
TOI-1136 f,20.37302117902111,21.623532
HATS-32 b,20.372850997760313,6.5625143
HD 45184 b,20.37205610959629,19.492547
HD 10180 d,20.370627101686427,20.626043
BD+48 738 b,20.370278696573326,8.5492126
WASP-57 b,20.367109725683736,7.654114400000001
HD 140901 b,20.366413912532508,18.300935
XO-2 N b,20.364866603250587,8.0533274
HD 24085 b,20.36332954648319,19.30498
K2-225 b,20.362074491367487,20.030251
Kepler-1316 b,20.361251832404573,28.255133999999998
Kepler-657 b,20.36077255070649,20.78854
TOI-4600 b,20.35836398288084,34.120450000000005
Kepler-119 b,20.357366753727007,18.939865
Kepler-610 b,20.355028682430735,17.796017
HD 148156 b,20.354956363668645,29.830645
Kepler-1835 b,20.352394708022548,20.010081
Kepler-318 c,20.351998960231665,19.838568000000002
Kepler-391 c,20.35180385629472,19.731401
WASP-19 b,20.350593427946848,5.7760215
HD 31527 c,20.34810056792774,24.679422000000002
HD 109246 b,20.347346247870398,14.611579999999998
Kepler-608 b,20.346453755898413,19.167196
Kepler-164 e,20.343708236501993,29.731721999999998
Kepler-734 b,20.343155380808028,19.085109
HD 2952 b,20.34221956017884,8.5993753
Kepler-278 c,20.341020208233275,20.957677999999998
Kepler-1215 b,20.34050186484967,29.536986
K2-217 b,20.33678631457308,19.836426
Kepler-1405 b,20.336573528851503,21.169622
Kepler-1562 b,20.33642293652642,23.115137999999998
Kepler-219 c,20.33606936795818,20.849649
GJ 849 b,20.335909864225187,6.9776423
WASP-26 b,20.33548891359466,6.7022945
WASP-45 b,20.335401526854163,8.5810718
Kepler-729 b,20.3345832671956,18.9678
HD 10647 b,20.333263147926758,30.046836
Kepler-160 c,20.331770539132535,19.954879000000002
Kepler-118 c,20.331579577229785,15.751652
TrES-2 b,20.330480213353972,6.077890200000001
HD 33142 c,20.32949467152454,31.060988000000002
Kepler-1775 b,20.329299939744658,28.548033
Kepler-495 b,20.32873279272524,14.897241
Kepler-975 c,20.326933055428462,9.2764304
K2-194 b,20.326878003629556,21.515403
